arxiu	hash	classet	classe	classer	text_orig	text
paerialleida_20211021_204148.csv	88a288cb9bd196d90bf63b0e7407a02c3d6e5eeaa202422782d2605eaf97eae4	5 Urbanisme	5	2	RT @Delcampe15: @paerialleida @antonipostius no us oblideu de la residència a Pardinyes,...	rt    no us oblideu de la residència a pardinyes
paerialleida_20211021_204148.csv	33fb318f7780a6c8984ea6e241ac2739bd4523cefe62e379f7be6939a22d7ed9	4 Hisenda	4	1	@paerialleidaL'afany recaptatori pel damunt de les persones i el ve veïnal?#JoEsticAmbTu @incivismelleida.Els #BarrisDeLleida estàn plens de bars (que fan de Pub musicals).Amb aldarulls a altes hores de la matinada.Més controls 🙄😔 i mà dura.@gUrbanaLleida @maneltec https://t.co/peygC5zQuU https://t.co/aTfKkx2nYb	recaptatori pel damunt de les persones i el ve veïnaljoesticambtu  barrisdelleida estàn plens de bars que fan de pub musicalsamb aldarulls a altes hores de la matinadamés controls   i mà dura  httpstcopeygc5zquu httpstcoatfkkx2nyb
paerialleida_20211021_204148.csv	b6d00e1e619dc8c356860ed1fe18ed2dd8ea4a08b28f3e23646304ff8fe48bf0	4 Hisenda	4	1	@paerialleida Tant mirar a fora per defensar la pujada de taxes municipals de forma desproporcionada i tant poc quan es tracta de donar un bon servei.https://t.co/q8FheWHybe	tant mirar a fora per defensar la pujada de taxes municipals de forma desproporcionada i tant poc quan es tracta de donar un bon serveihttpstcoq8fhewhybe
paerialleida_20211021_204148.csv	949b5d132292807c4cbdc808983c188b7cb776e9642845eb346a0a23f067a5cc	9 Mobilitat	9	2	@paerialleida esteu pintant tota una vorera del lateral d’una escola concertada per ús exclussiu dels pares que porten els fills a escola amb el cotxe, així desincentivem l’ús del vehicle privat? Així fem una ciutat sostenible i amable amb els vianants?	esteu pintant tota una vorera del lateral d’una escola concertada per ús exclussiu dels pares que porten els fills a escola amb el cotxe així desincentivem l’ús del vehicle privat així fem una ciutat sostenible i amable amb els vianants
paerialleida_20211021_204148.csv	d70e7fe8c36931b0c45e02a9f3c3c8ccd2d91b4d061a07130568a5ccdfdc8c3c	0 No utilitzable	0	0	RT @Toti45860176: @paerialleida @antonipostius Que li sembla això https://t.co/yPcYe3mwh4	rt    que li sembla això httpstcoypcye3mwh4
paerialleida_20211021_204148.csv	6bfd9b00e09ef50c7d6bf64133f267f2d704ec7450c0b3c1610d5d37397df69e	5 Urbanisme	5	2	@paerialleida @antonipostius no us oblideu de la residència a Pardinyes,...	no us oblideu de la residència a pardinyes
paerialleida_20211021_204148.csv	4cdf8018c3da436af1bc60ce5ea1f29e658a032959b5abf39e903ab258f31314	9 Mobilitat	9	2	RT @yolanda_borras: @paerialleida @gUrbanaLleida Aquest tràiler que hi ha en doble fila descarrega CADA setmana al mateix lloc. He trucat a…	rt    aquest tràiler que hi ha en doble fila descarrega cada setmana al mateix lloc he trucat a…
paerialleida_20211021_204148.csv	020f67105d69d9dbc50baf51fbad948cba75590382661a42f642007be6920b5d	9 Mobilitat	9	2	@paerialleida @gUrbanaLleida Aquest tràiler que hi ha en doble fila descarrega CADA setmana al mateix lloc. He trucat a la @gUrbanaLleida en dues ocasions, però no hi ha hagut sort i cap de les vegades ha vingut.	aquest tràiler que hi ha en doble fila descarrega cada setmana al mateix lloc he trucat a la  en dues ocasions però no hi ha hagut sort i cap de les vegades ha vingut
paerialleida_20211021_204148.csv	1cacabba881d6c827973b391834f3f500e6a12a40eaef8902d87bd4f4e63f779	0 No utilitzable	0	0	@paerialleida @antonipostius Que li sembla això https://t.co/yPcYe3mwh4	que li sembla això httpstcoypcye3mwh4
paerialleida_20211021_204148.csv	897cc4f86053068c494c8b3a24ede149f639f7d574725e0d1bdd744c0c26b51d	2 Politica	2	1	RT @monica2itr: @paerialleida @antonipostius M’encanta quan per demostrar que treballeu us en feu la foto… és com jo quan vaig a Port Avent…	rt    m’encanta quan per demostrar que treballeu us en feu la foto… és com jo quan vaig a port avent…
paerialleida_20211021_204148.csv	4dff2eb12f0ac3c9ba77ac0285b963c379678dc5dc70f9b06984eeededdebd76	2 Politica	2	1	@paerialleida @antonipostius M’encanta quan per demostrar que treballeu us en feu la foto… és com jo quan vaig a Port Aventura…Farieu riure, si no fessiu plorar	m’encanta quan per demostrar que treballeu us en feu la foto… és com jo quan vaig a port aventura…farieu riure si no fessiu plorar
paerialleida_20211021_204148.csv	02695af514a2c164d51aaad4171a8493f27a5f0df93b0e7e8bc6cc35b852731b	9 Mobilitat	9	2	@paerialleida Carrer Vila-rodona, davant Institut Escola Magraners	carrer vilarodona davant institut escola magraners
paerialleida_20211021_204148.csv	83c36f07515329be2515b82726e867e7e0806d4fd946ffcb77d5076a3360fe90	9 Mobilitat	9	2	@paerialleida @MiquelPueyo @FiradeLleida1 2, 3 i cuatre cotxes en doble fila ,clàxons a tot hora,repartidors que no poden treballar,no es pot viure,més patrulles ,més sancions,fora el pu...o carril bici ,deixeu treballar,i o  descansar.actueu contra el aparcament amb doble fila...No podem viure!!!!	2 3 i cuatre cotxes en doble fila clàxons a tot horarepartidors que no poden treballarno es pot viuremés patrulles més sancionsfora el puo carril bici deixeu treballari o  descansaractueu contra el aparcament amb doble filano podem viure
paerialleida_20211021_204148.csv	412f23bb72f912d555c79767dd5661976adfeb616b0b4718653d15b95e5defff	9 Mobilitat	9	2	@paerialleida @MiquelPueyo @FiradeLleida1 Munici que???.és vergonyós els experiments que esteu fent....Carret Jaume 2on,no hi caben 2 cotxes,circulant,però vosaltres erre que erre,2 direccions i pàrquing de pagament a les dues bandes....Avda València ,nou experiment,carril bici,.embussos tots els dies,guals ocupats	munici queés vergonyós els experiments que esteu fentcarret jaume 2onno hi caben 2 cotxescirculantperò vosaltres erre que erre2 direccions i pàrquing de pagament a les dues bandesavda valència nou experimentcarril biciembussos tots els diesguals ocupats
paerialleida_20211021_204148.csv	d43b13b0abe1c776868a67d8559e9a33c3d5e28dc83ee56b8a0e5cb426878722	9 Mobilitat	9	2	@paerialleida Bon dia, això de les zones verdes està molt bé, pero voleu dir que no us passeu? (Carrer Enginyer Antoni Llobet, Parc de l'Aigua) https://t.co/r5SO91aUMv	bon dia això de les zones verdes està molt bé pero voleu dir que no us passeu carrer enginyer antoni llobet parc de laigua httpstcor5so91aumv
paerialleida_20211021_204148.csv	cd266dbf30d6627fa075961f0bb9532fcd04c36faaaa5612bf91dd771ce64fe4	2 Politica	2	1	@paerialleida Us la he donat varies vegades. Reviseu. Ja n’estic cansat del vostre passotisme.	us la he donat varies vegades reviseu ja n’estic cansat del vostre passotisme
paerialleida_20211021_204148.csv	2ab8e01959841e783ca1b9efc7d5fd90374549096a1009c844ff83ffde531ea8	5 Urbanisme	5	2	@paerialleida @minutron @EKaos13 @MiquelPueyo @gUrbanaLleida @lleidaenverd Carrer del Cami de Corbins	carrer del cami de corbins
paerialleida_20211021_204148.csv	a207eaca8ccfeac09b38b7f5dd45ad2fc7f966df29d1ae6259fb7d0698b4cf60	6 Cultura	6	2	@paerialleida @MiquelPueyo @scastrobay Molt agraïts per la difusió del nostre projecte sobre els valors i trets distintius del nostre centre a través de l’art.	molt agraïts per la difusió del nostre projecte sobre els valors i trets distintius del nostre centre a través de l’art
paerialleida_20211021_204148.csv	79a6cea54a34e4c8ab03ef7fc02f9acd02af8d93ae0b115ced4e1d63a0bed277	3 Serveis Municipals	3	2	@paerialleida @a10566a @amicsdelalletja @MiquelPueyo @antonipostius @minutron @xavipalaulleida @AngelesRibes_68 Al carrer xile i Argentina també en tenim moltes per culpa de la deixalleria. A veure si també hi podeu posar remei. Gràcies	al carrer xile i argentina també en tenim moltes per culpa de la deixalleria a veure si també hi podeu posar remei gràcies
paerialleida_20211021_204148.csv	32a1b961a1b5dbc75b6508b6363c0f5f5faf1674c7eb5d15cce022938c054b4e	5 Urbanisme	5	2	@paerialleida @laveudelleida I al carrer sifó i travessia sant Jordi de la Bordeta	i al carrer sifó i travessia sant jordi de la bordeta
paerialleida_20211021_204148.csv	c398126615c5b2bad8d7ace56e9253466a692e1cf46a52fef73ed044e0d7590d	5 Urbanisme	5	2	@paerialleida @laveudelleida Si i tant...Al parc infantil de la plaça de Marius Carretero.	si i tantal parc infantil de la plaça de marius carretero
paerialleida_20211021_204148.csv	5f07abcf20a347cf70ebc0f954e9fc32d69663fb531afe216f6263557de85530	9 Mobilitat	9	2	RT @yolanda_borras: @paerialleida @gUrbanaLleida Això és el que passa pràcticament cada dia al carrer Lluís Companys. Gràcies per tot. http…	rt    això és el que passa pràcticament cada dia al carrer lluís companys gràcies per tot http…
paerialleida_20211021_204148.csv	2b596afdd8cac4b5ca8a72c62a88a0e53b605e56213bd3dae1edcbd3333b9dd9	3 Serveis Municipals	3	2	@paerialleida @laveudelleida @MiquelPueyo Ah! hola @paerialleida seguint amb les rates a Pardinyes, fa una estona al parc infantil davant del Lladonosa, 3 en menos d’1 minut! Les mares d’allí m’han dit que estan fartes de denunciar-ho. @laveudelleida ho pot afegir al post del riu de l’atre dia. https://t.co/iqJe3mz2s0	ah hola  seguint amb les rates a pardinyes fa una estona al parc infantil davant del lladonosa 3 en menos d’1 minut les mares d’allí m’han dit que estan fartes de denunciarho  ho pot afegir al post del riu de l’atre dia httpstcoiqje3mz2s0
paerialleida_20211021_204148.csv	5cdcdf159582e13242ce693ea798f1c13e37cea78055720add7908f9af3fa0b7	5 Urbanisme	5	2	@paerialleida Gràcies per la resposta, entenc que voleu dir que NO hi ha afectació a la estructura.	gràcies per la resposta entenc que voleu dir que no hi ha afectació a la estructura
paerialleida_20211021_204148.csv	c0bb3218a4acdcb0081cee4283d62766593ab55d37bdd783389ea4065841446f	5 Urbanisme	5	2	@paerialleida @gUrbanaLleida Això és el que passa pràcticament cada dia al carrer Lluís Companys. Gràcies per tot. https://t.co/Yk1agJVcaw	això és el que passa pràcticament cada dia al carrer lluís companys gràcies per tot httpstcoyk1agjvcaw
paerialleida_20211021_204148.csv	a4aa640617f85fdd1959ad5882b7a81b2d904c02a2ddaec9adf843e99f260769	3 Serveis Municipals	3	2	@paerialleida @monica2itr @laveudelleida @MiquelPueyo Que no faci fred no ajuda a controlar aquests mamífers i surten de la mitjana a aprofitar-se de l’oportunitat de la merda que deixen els incívics per tot arreu.La manca de depredadors tb ho afavoreix.No hi ha efecte sense causa. No és dickens però és elemental querido watson	que no faci fred no ajuda a controlar aquests mamífers i surten de la mitjana a aprofitarse de l’oportunitat de la merda que deixen els incívics per tot arreula manca de depredadors tb ho afavoreixno hi ha efecte sense causa no és dickens però és elemental querido watson
paerialleida_20211021_204148.csv	cea6bdc16b26fcf8d6b26499b4649aa811604ed8dfac5e971a326de7a0dfa1ff	2 Politica	2	1	RT @wingolin: @paerialleida @MiquelPueyo @antonipostius @jfreixanet Pueyo fes un favor a Lleida i plega i emporta't  a tota la full que ten…	rt      pueyo fes un favor a lleida i plega i emportat  a tota la full que ten…
paerialleida_20211021_204148.csv	f42733e4e694ed54c90bdf56d93e4da37d93628868d58c7ed8da20427e1df848	3 Serveis Municipals	3	2	@paerialleida @amicsdelalletja @MiquelPueyo @antonipostius @minutron @xavipalaulleida @AngelesRibes_68 A sota dels pins que hi ha entre Ramon i Cajal i el parking de zona blava.	a sota dels pins que hi ha entre ramon i cajal i el parking de zona blava
paerialleida_20211021_204148.csv	b0d65f9ffb0d11f305fb4804ce89fa13043c126443225d4bedffed10bacda286	3 Serveis Municipals	3	2	@paerialleida @a10566a @amicsdelalletja @MiquelPueyo @antonipostius @xavipalaulleida @AngelesRibes_68 Plagues urbanes és responsabilitat de la regidoria d'urbanisme. @antonipostius	plagues urbanes és responsabilitat de la regidoria durbanisme
paerialleida_20211021_204148.csv	42c9e7b9483d7dd8603b9974e330d53d991b65f81c4506c6447d7d41b558d945	3 Serveis Municipals	3	2	@paerialleida @laveudelleida @MiquelPueyo Al carrer Girona entre el número 46 i el 32. Al Carrer Xavier Puig i Andreu just a la part de rambla als sots de terra prop dels arbres són caus, just davant de l’escola.A la zona del Skate… Pardinyes és ple	al carrer girona entre el número 46 i el 32 al carrer xavier puig i andreu just a la part de rambla als sots de terra prop dels arbres són caus just davant de l’escolaa la zona del skate… pardinyes és ple
TGNAjuntament_tweet_20211021_203819.csv	e1e5b76a2cb10b4d6566baacb975869f0b7704c966a581d9ab585d1ed081488e	2 Politica	2	1	@TGNAjuntament @TGNturisme Quan sortirà la plaça de gestor de turisme? Esteu treballant en aquest camp? O ja està donada ?	quan sortirà la plaça de gestor de turisme esteu treballant en aquest camp o ja està donada
TGNAjuntament_tweet_20211021_203819.csv	aee9889520047836a07282b0c66a3f73c5ca5efd06197889b289f44763e4a5e7	4 Hisenda	4	1	@natvpujol ...l'ordre d'execució de reparació dels baixants i, si no s'actua en el termini requerit, s'iniciarà la imposició de multes coercitives per imports de 300 a 3.000 euros". (2/2)	lordre dexecució de reparació dels baixants i si no sactua en el termini requerit siniciarà la imposició de multes coercitives per imports de 300 a 3000 euros 22
TGNAjuntament_tweet_20211021_203819.csv	67c8fe7d82e0c07c161cd26190158e67197fb2344980b3e1d7b0b155616e702f	3 Serveis Municipals	3	2	@TGNAjuntament No, acabo de passar-hi i no ha quedat resolta. Hi ha 2 taques fastigoses i pudents a terra, això sí, ara sense els "tropezones" del vòmit. Si això és netejar que no em convidin a casa seva...#tarragona	no acabo de passarhi i no ha quedat resolta hi ha 2 taques fastigoses i pudents a terra això sí ara sense els tropezones del vòmit si això és netejar que no em convidin a casa sevatarragona
TGNAjuntament_tweet_20211021_203819.csv	5e419da539bc004ebf1b3438b58397436b9435d26f6567310a1646b76bd92324	11 Seguretat Ciutadana	11	3	@TGNAjuntament @AmpaTeresianes @TeresianesTGN @guardia_urbana @MilloremTGN @denuncia_TGN @diaridtarragona I a tot això, ningú de l'Ajuntament qe d'anada a treballar passi per la zona? Ni la GU veu res? Curiós si més noQé lluny qeda quant els propis treballadors passaven l'avís d'alguna tapa registre aigua trencada, rajoles malmeses, clots, papereres..🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️#responsabilitat?|¡*¡|	i a tot això ningú de lajuntament qe danada a treballar passi per la zona ni la gu veu res curiós si més noqé lluny qeda quant els propis treballadors passaven lavís dalguna tapa registre aigua trencada rajoles malmeses clots papereres responsabilitat¡¡
TGNAjuntament_tweet_20211021_203819.csv	0d123dab64cab163aea75ce4cd779281c170536b0f76470145e7c7623c77076e	1 Altres	1	0	RT @PAPAFRI22044324: @TGNAjuntament @denuncia_TGN @TgnTT Autoritzada segur. O no estaria posada. Però es la criteris no són els correctes.…	rt     autoritzada segur o no estaria posada però es la criteris no són els correctes…
TGNAjuntament_tweet_20211021_203819.csv	cfa3012ba46df278bb77a4dc573373baaa4fb2bd40f2cfaac57f5ba3fd2b0398	0 No utilitzable	0	0	@TGNAjuntament 😍😍😍Gràcies!	gràcies
TGNAjuntament_tweet_20211021_203819.csv	d891072e8b231c2d7973ab5d6368ee7349a651cfb8f5fbc0c6a525099697467b	1 Altres	1	0	@TGNAjuntament @denuncia_TGN @TgnTT Autoritzada segur. O no estaria posada. Però es la criteris no són els correctes. No pot ser que ocupi la façana de l'altre edifici impedint el normal funcionament d'un negoci. I l'accés a una entrada d'un portal. En fi. Suposo que deu anar per barris això. Merci de totes maneres	autoritzada segur o no estaria posada però es la criteris no són els correctes no pot ser que ocupi la façana de laltre edifici impedint el normal funcionament dun negoci i laccés a una entrada dun portal en fi suposo que deu anar per barris això merci de totes maneres
TGNAjuntament_tweet_20211021_203819.csv	15d1b4adcb6c5d24226fee53b5d4854123a35f9ab6daa11b2a79fa0c061e8b58	3 Serveis Municipals	3	2	@AmpaTeresianes @TeresianesTGN @guardia_urbana @MilloremTGN @denuncia_TGN @diaridtarragona @AmpaTeresianes, el departament ens indica que l'avís Epp sí ha arribat i s'ha donat avís per a la seva retirada. Gràcies.	el departament ens indica que lavís epp sí ha arribat i sha donat avís per a la seva retirada gràcies
TGNAjuntament_tweet_20211021_203819.csv	2798b29b7c1949f6c1aa1d635f2b031242842b4e0025d685f2ac5634bca3e5ae	3 Serveis Municipals	3	2	@swingTIC ...i s'utilitzen per a realitzar proves i comprovacions de cara als projectes de tancament de contenidors que s'estan duent a terme a Serrallo, Cala Romana i Bonavista. Gràcies.(2/2)	i sutilitzen per a realitzar proves i comprovacions de cara als projectes de tancament de contenidors que sestan duent a terme a serrallo cala romana i bonavista gràcies22
TGNAjuntament_tweet_20211021_203819.csv	d8f6d0e7e8d43cf9c1ca5c5f127ffa5c8d9cb8d1ce74170b27741cf1dc63a920	3 Serveis Municipals	3	2	@PAPAFRI22044324 @denuncia_TGN @TgnTT Bon dia @PAPAFRI22044324, des de Domini Públic ens indiquen que l’ocupació de la via pública amb aquesta terrassa, està correctament autoritzada. Salut.	bon dia  des de domini públic ens indiquen que l’ocupació de la via pública amb aquesta terrassa està correctament autoritzada salut
TGNAjuntament_tweet_20211021_203819.csv	c1f8e19ad972be7081a1dd27036952512caebc45e104548ee370b7d688b9fec9	1 Altres	1	0	@TGNAjuntament En castellà? Sou collonuts!	en castellà sou collonuts
TGNAjuntament_tweet_20211021_203819.csv	9151d1e14dc238075fcdc84c23ac1229351488ff0a109168f3a957089946abf7	1 Altres	1	0	@TGNAjuntament @PAPAFRI22044324 @denuncia_TGN @TgnTT necessites que et tradueixi que volen dir?	necessites que et tradueixi que volen dir
TGNAjuntament_tweet_20211021_203819.csv	6c2c30cdd09e7ce431d7aba5b670cd8c3956fb3992ce15dbe1b45a895b0c28fb	6 Cultura	6	2	@TGNAjuntament @TGNcultura @SantateclaTGN @pauricoma @TGNAjuntament gràcies per la resposta. El que no puc encaixar és com pot ser que “taquilles”automatitzi el pagament (el qual es fa de forma immediata) i no automatitzi la devolució de les fiances?Portem 26 dies des de Santa Tecla… No ha estat pas ben gestionat com a mínim…	gràcies per la resposta el que no puc encaixar és com pot ser que “taquilles”automatitzi el pagament el qual es fa de forma immediata i no automatitzi la devolució de les fiancesportem 26 dies des de santa tecla… no ha estat pas ben gestionat com a mínim…
TGNAjuntament_tweet_20211021_203819.csv	370e645c6f0e42010253d94fb287b7fc0c1a5316dee9fa7dcb55f5f37ba46e43	10 Comerç i Indústria	10	2	RT @PAPAFRI22044324: @TGNAjuntament és normal que una terrassa de bar envaeixi la façana d'un negoci dificultant entrada de materials i ent…	rt   és normal que una terrassa de bar envaeixi la façana dun negoci dificultant entrada de materials i ent…
TGNAjuntament_tweet_20211021_203819.csv	4c1dc8ad55a9c5238a93dd5176046fec8280cc05af35abedb01caf0bfd25ff25	3 Serveis Municipals	3	2	@TGNAjuntament I per què en comptes de fer enquestes, us posseu a netejar directament la ciutat? Els responsables de la neteja, passegen per la ciutat? Realment fot fàstic passejar-hi.	i per què en comptes de fer enquestes us posseu a netejar directament la ciutat els responsables de la neteja passegen per la ciutat realment fot fàstic passejarhi
TGNAjuntament_tweet_20211021_203819.csv	2293ff3198bff38d0109b07f7bcc430776a8ada9448abb97757c707301970f3b	10 Comerç i Indústria	10	2	@TGNAjuntament és normal que una terrassa de bar envaeixi la façana d'un negoci dificultant entrada de materials i entorpint la sortida d'emergència??? Tanta impunitat tenen les terrasses? @denuncia_TGN @TgnTT al carrer Caputxins. https://t.co/nO91Wn0mau	és normal que una terrassa de bar envaeixi la façana dun negoci dificultant entrada de materials i entorpint la sortida demergència tanta impunitat tenen les terrasses   al carrer caputxins httpstcono91wn0mau
TGNAjuntament_tweet_20211021_203819.csv	7c4d2ea5ec0f0aea659811761e5852beda81144fe66bbf6b28757c8af0464669	1 Altres	1	0	@TGNAjuntament Molt bé, me n'alegro. Gràcies!	molt bé me nalegro gràcies
TGNAjuntament_tweet_20211021_203819.csv	cdb665a70ac4006f97436f17cb0706f3e154fd7dc02afacecf9f1d9891604fc4	3 Serveis Municipals	3	2	@JoanBoronat ...Tan bon punt estigui clara l'aplicació pràctica de la normativa vigent s'aplicarà a totes les instal·lacions esportives municipals. Gràcies. (2/2)	tan bon punt estigui clara laplicació pràctica de la normativa vigent saplicarà a totes les instal·lacions esportives municipals gràcies 22
TGNAjuntament_tweet_20211021_203819.csv	bdbdc8841388ce95a4c3eeab9dee337613f7c8214b84fefa4d1621b09ce98f9e	9 Mobilitat	9	2	@TGNAjuntament @CNLTarragona Bon dia. Avinguda de Roma, a l'alçada del Parc de la Ciutat. Gràcies.	bon dia avinguda de roma a lalçada del parc de la ciutat gràcies
TGNAjuntament_tweet_20211021_203819.csv	d9202b6a92324a72edc2bda41e9a3f2c266c034d5a45f2d8fcbf30f9a48a0f2f	4 Hisenda	4	1	@DanielPachecoB7 @TGNcultura @SantateclaTGN @pauricoma ...S'espera haver completat totes les devolucions entre aquesta i la propera setmana. L'Àrea de Cultura lamenta les molèsties que pugui ocasionar aquest retard. Gràcies (2/2)	sespera haver completat totes les devolucions entre aquesta i la propera setmana làrea de cultura lamenta les molèsties que pugui ocasionar aquest retard gràcies 22
TGNAjuntament_tweet_20211021_203819.csv	28ac5f2128734c9a382ae33c22e2c94ceaeb1afdbf7f5dc8be041126d1e075f5	3 Serveis Municipals	3	2	@TGNAjuntament El q molesta es la pudor insoportable que surt dels contenidors, perque no es netejan, sempre estan les portes obertes  amb el perill d q puguin caure animals. Fastigós  i aquestes incidencia les he passat per la EPP i continua tot igual	el q molesta es la pudor insoportable que surt dels contenidors perque no es netejan sempre estan les portes obertes  amb el perill d q puguin caure animals fastigós  i aquestes incidencia les he passat per la epp i continua tot igual
TGNAjuntament_tweet_20211021_203819.csv	a324b80f0f6f4886d998386c7540654c624a3e866609064fde26200734017c1b	1 Altres	1	0	RT @coco_cabezabolo: @TGNAjuntament vigileu que hi ha meduses perilloses a la platja del Miracle https://t.co/O1pSFBw12C	rt   vigileu que hi ha meduses perilloses a la platja del miracle httpstcoo1psfbw12c
TGNAjuntament_tweet_20211021_203819.csv	38302b245603355489cdb982e4d2401062d6c4ab1f3de469b42453d883e69b26	1 Altres	1	0	@TGNAjuntament vigileu que hi ha meduses perilloses a la platja del Miracle https://t.co/O1pSFBw12C	vigileu que hi ha meduses perilloses a la platja del miracle httpstcoo1psfbw12c
TGNAjuntament_tweet_20211021_203819.csv	a4487f29822ea3a455c7f9f1e7f244cbc2ea6fcbbd5fb4ec57180efdc5704713	4 Hisenda	4	1	@TGNAjuntament @TGNcultura @SantateclaTGN TGNAjuntament us fem saber que de tornar fiances de Santa Tecla RES!!Quina poca vergonya!  Com podem parlar de confiança en les Administracions Públiques quan feu coses com aquestes. Això  és  apropiació indeguda! Torneu les fiances de Santa Tecla ja! @pauricoma	tgnajuntament us fem saber que de tornar fiances de santa tecla resquina poca vergonya  com podem parlar de confiança en les administracions públiques quan feu coses com aquestes això  és  apropiació indeguda torneu les fiances de santa tecla ja
TGNAjuntament_tweet_20211021_203819.csv	ac388b61ea4c3c60f32f3a72cdfa44f4ac764ba46a0f7ddd472c43d5d2b7f86b	6 Cultura	6	2	✍️ L'acte es clou amb l'entrega a Tonucci del pin del Consell Municipal d'Infants.📸 Posterioment ha tingut lloc la signatura del llibre d'honor de l'Ajuntament de Tarragona per part de Francesco Tonucci i una foto de família a les escales del Palau Municipal. https://t.co/pjvE90NrAD	lacte es clou amb lentrega a tonucci del pin del consell municipal dinfants  posterioment ha tingut lloc la signatura del llibre dhonor de lajuntament de tarragona per part de francesco tonucci i una foto de família a les escales del palau municipal httpstcopjve90nrad
TGNAjuntament_tweet_20211021_203819.csv	8ee4d1cb77c4f3c1fb26d1e8086379d3c3ffdd37232de93a12562a8138186a46	6 Cultura	6	2	✏️ 'Frato' és el pseudònim de Tonucci com a dibuixant. Les seves vinyetes detallen situacions sobre la infància.Tonucci expressa que "les vinyetes neixen com a protesta d'un nen que va patir el funcionament de l'escola" i que "avui dia, escoltant els infants continuo aprenent".	frato és el pseudònim de tonucci com a dibuixant les seves vinyetes detallen situacions sobre la infànciatonucci expressa que les vinyetes neixen com a protesta dun nen que va patir el funcionament de lescola i que avui dia escoltant els infants continuo aprenent
TGNAjuntament_tweet_20211021_203819.csv	62bad382a25823a160649a6aad715b5f0cc7faf1e99560af1b4fb6a3a6891349	2 Politica	2	1	👧 El Consell d'Infants presenta els seus membres i inicia les seves intervencions al voltant dels temes treballats i planteja diverses qüestions a Francesco Tonucci en referència a diversos dibuixos seleccionats. https://t.co/6AADISoTXw	el consell dinfants presenta els seus membres i inicia les seves intervencions al voltant dels temes treballats i planteja diverses qüestions a francesco tonucci en referència a diversos dibuixos seleccionats httpstco6aadisotxw
TGNAjuntament_tweet_20211021_203819.csv	96c26fb3897b06aa50d9698326cf2979466950168a8b464b641cc3fbdeb56ec6	6 Cultura	6	2	🗣️ Tonucci: "Els pares creien que després de menjar i fer els deures, el temps dels nens era perdut, que no interessava a ningú. Heu d'aprofitar la seva ignorància per viure l'experiència fonamental del joc, amb els vostres amics. I, sobretot, en un espai que vosaltres trieu.	 tonucci els pares creien que després de menjar i fer els deures el temps dels nens era perdut que no interessava a ningú heu daprofitar la seva ignorància per viure lexperiència fonamental del joc amb els vostres amics i sobretot en un espai que vosaltres trieu
TGNAjuntament_tweet_20211021_203819.csv	0aaaceaf312bf96cd06978b69d29d414ff69ab1dfba944f9e0ecc7bb7fba9ed9	6 Cultura	6	2	🗣️ En el seu torn, Tonucci ha fet una crida als infants: "Vosaltres sou els que ens feu tornar a la infància. Heu de tenir la força i el valor de dir el que penseu i protestar quan calgui". https://t.co/CRNS80V85f	en el seu torn tonucci ha fet una crida als infants vosaltres sou els que ens feu tornar a la infància heu de tenir la força i el valor de dir el que penseu i protestar quan calgui httpstcocrns80v85f
TGNAjuntament_tweet_20211021_203819.csv	4e729bb239a7f802e80fb15a53ed22598584105c947e1c639aa75b82b2701bb1	1 Altres	1	0	🗣️El conseller d'educació @manelcastano comenta que Tonucci explica que quan un nen diu una tonteria "vol dir una gran veritat" i que "va ser el primer en defensar la representació de nens i nenes al consistori.Hem recollit la seva idea i vam crear el Consell Municipal d'Infants"	el conseller deducació  comenta que tonucci explica que quan un nen diu una tonteria vol dir una gran veritat i que va ser el primer en defensar la representació de nens i nenes al consistorihem recollit la seva idea i vam crear el consell municipal dinfants
TGNAjuntament_tweet_20211021_203819.csv	7e6bea70957dc839ed6bc058c8e361e60bcf748901c27575fd92757ca1c52287	2 Politica	2	1	L'acte es desenvolupa al saló de plens del Palau Municipal.🗣️ En la seva intervenció l'alcalde @pauricoma ha destacat que "és un orgull comptar amb la presència de Francesco Tonucci i tornar als plens presencials del Consell d'Infants".	lacte es desenvolupa al saló de plens del palau municipal  en la seva intervenció lalcalde  ha destacat que és un orgull comptar amb la presència de francesco tonucci i tornar als plens presencials del consell dinfants
TGNAjuntament_tweet_20211021_203819.csv	3669f1c1fea9b7f6e7958cbdec277e84498b3f579a9597382f7878094ffbdb9b	9 Mobilitat	9	2	RT @JulioPardoVele1: @TGNAjuntament @TGNturisme És una aberració haver construït aquesta mena de "carril bici" a Tarragona.En aquesta caso…	rt    és una aberració haver construït aquesta mena de carril bici a tarragonaen aquesta caso…
TGNAjuntament_tweet_20211021_203819.csv	2f9c8b07962ba906e3927d510b60e4372c0cf5b0b0db906274225c3aa40ad2d1	3 Serveis Municipals	3	2	RT @DavFolch: @TGNAjuntament @joan_ru_ca Un cop passades les eleccions no es retira tot. Aquestes fotos són d'avui mateix.1. Església St P…	rt    un cop passades les eleccions no es retira tot aquestes fotos són davui mateix1 església st p…
TGNAjuntament_tweet_20211021_203819.csv	4d25e433995acd34c1b597f5c904b2966f59cb286408b5d654e143349e5e5ebd	2 Politica	2	1	RT @BegoTarragona: @TGNAjuntament Potser hi ha un error? Aquesta iniciativa fa més de tres anys que es fa. La va iniciar la nostra estimada…	rt   potser hi ha un error aquesta iniciativa fa més de tres anys que es fa la va iniciar la nostra estimada…
